TransactionID,TransactionDate,ProductName,ExpiryDate,Quantity,UnitPrice,TotalPrice,Channel,PaymentMethod,AppliedDiscounts,EffectiveDiscount,FinalPrice
9d652d99-c35b-4d0a-bc52-3a5e01629b23,2023-03-26,Bananas,2023-06-05,13,103.36,1343.68,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1263.0592
7a9ac512-d558-4c8a-97da-3d571f1271db,2023-04-01,Glaze - Apricot,2023-05-16,16,29.3,468.8,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,421.92
9c1fda1a-fd3c-4fec-ae9e-10399c642b85,2023-04-02,Wine - Taylors Reserve,2023-06-20,16,51.5,824.0,Store,Visa,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:10.0%;Visa Card Promotion:5.0%",7.5,762.2
419d05aa-e6ea-4ba6-87c3-543d86d91602,2023-03-31,Cheese - Havarti Salsa,2023-05-09,7,37.1,259.7,Store,Cash,"Cheese/Wine Discount:10.0%;Bulk Purchase Discount:5.0%",7.5,240.2225
80812c02-159e-4d01-a831-22d265e0cc22,2023-05-11,Nori Sea Weed - Gold Label,2023-06-30,15,217.08,3256.2000000000003,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",12.5,2849.175
9815c565-a485-4fcb-9c60-b3d7b74a378d,2023-03-23,Wine La Vielle Ferme Cote Du,2023-05-01,16,179.99,2879.84,Store,Cash,"Cheese/Wine Discount:5.0%;March 23 Special:50.0%;Bulk Purchase Discount:10.0%",30.0,2015.888
cd755949-4d99-4c84-96c9-e1bf91d75423,2023-04-22,Coffee - Frthy Coffee Crisp,2023-06-05,11,155.69,1712.59,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,1524.2051
6694b3c2-08f9-48d8-b298-b4fa04d069d9,2023-04-20,Marjoram - Dried Rubbed,2023-06-13,2,25.33,50.66,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,48.126999999999995
a2f6ff8a-faff-46d4-89c0-408f7d3218d3,2023-05-09,The Pop Shoppe Pinapple,2023-05-19,16,148.54,2376.64,Store,Cash,"Expiration Discount:20.0%;Bulk Purchase Discount:10.0%",15.0,2020.1439999999998
37233d41-8671-4e63-8d0a-2227b0038e35,2023-04-09,Crawfish,2023-04-22,11,173.66,1910.26,Store,Cash,"Expiration Discount:17.0%;Bulk Purchase Discount:7.0%",12.0,1681.0288
059905e9-b18f-4bfc-82de-8ef31117a65e,2023-04-06,Pork - Bacon Double Smoked,2023-06-22,2,108.18,216.36,Store,Visa,"Visa Card Promotion:5.0%",5.0,205.542
c0f21b43-0146-4f83-b3fc-f0329064a4be,2023-05-08,Beer - Upper Canada Light,2023-06-09,3,137.12,411.36,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,390.792
ca7ed31d-2a08-4282-930a-ffe301b7afa3,2023-05-02,Napkin - Beverge White 2 - Ply,2023-06-05,12,133.32,1599.84,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,1423.8576
ee9963bd-c2dd-448e-8fb7-e23c2a79610e,2023-03-13,Wine - Vineland Estate Semi - Dry,2023-05-23,13,154.59,2009.67,Store,Visa,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1889.0898
967100e2-d822-4268-8ae8-031f50b486ca,2023-04-17,Scrubbie - Scotchbrite Hand Pad,2023-06-16,9,130.41,1173.69,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,1115.0055
eaa70eb9-43ee-4704-9b8c-9c1fe326790b,2023-04-03,Kellogs Raisan Bran Bars,2023-05-04,1,49.13,49.13,Store,Visa,"Visa Card Promotion:5.0%",5.0,46.6735
080adc01-c00b-47fa-8923-440c14f9686e,2023-04-29,Wine - Rubyport,2023-05-14,10,236.91,2369.1,App,Visa,"Expiration Discount:15.0%;Cheese/Wine Discount:5.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",12.5,2072.9625
b29a99c7-74e1-489c-98e3-840454d3743d,2023-03-15,Pumpkin,2023-03-24,7,154.67,1082.6899999999998,Store,Visa,"Expiration Discount:21.0%;Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",13.0,941.9402999999999
d5fdfb6b-b7fd-4f14-b1b6-24406669a9e6,2023-05-11,Brandy Cherry - Mcguinness,2023-06-23,10,118.87,1188.7,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,1087.6605000000002
62d825ee-dcbf-4761-9066-603e5518ff72,2023-03-17,Wine - Soave Folonari,2023-03-28,1,123.96,123.96,Store,Cash,"Expiration Discount:19.0%;Cheese/Wine Discount:5.0%",12.0,109.0848
13bf26cf-ac2d-4285-8784-db001afbd8bc,2023-04-11,Tomatoes - Cherry,2023-06-13,6,22.320000000000004,133.92000000000002,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,127.224
6d3793e2-bdab-41eb-b39f-289b4fa350da,2023-04-05,Mousse - Banana Chocolate,2023-06-09,9,194.32,1748.8799999999999,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,1617.714
d29af4aa-ce39-4b19-9c43-3e6c8925728e,2023-03-13,Cheese - Brick With Pepper,2023-03-31,1,122.85,122.85,Store,Cash,"Expiration Discount:12.0%;Cheese/Wine Discount:10.0%",11.0,109.3365
55d90861-bb64-4fba-acd4-0bb68be98924,2023-04-03,Flour - Chickpea,2023-05-14,4,11.43,45.72,Store,Visa,"Visa Card Promotion:5.0%",5.0,43.434
b5f30b28-3aec-4c5c-a99c-cd259cc2a82d,2023-04-24,Tart Shells - Savory 2,2023-07-20,8,107.87,862.96,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,819.812
da62b192-05f9-49f9-b19e-9057abc5c264,2023-04-10,Clams - Bay,2023-04-17,8,225.63,1805.04,App,Visa,"Expiration Discount:23.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",16.5,1507.2084
77d3ceeb-c2fb-44ec-9524-0150c6a23b55,2023-05-06,Honey - Comb,2023-06-14,13,122.33,1590.29,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,1478.9696999999999
e3694ad2-de9e-4c96-9a5b-1a343f7d27c4,2023-04-27,Thyme - Dried,2023-07-20,11,189.65,2086.15,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,1940.1195
201855ca-2a97-4a26-b525-32a012e62ba8,2023-05-04,V8 Splash Strawberry Kiwi,2023-07-02,12,222.58,2670.96,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2483.9928
adc62799-43fd-443b-bfb5-93cd8ea608b3,2023-04-13,Jameson Irish Whiskey,2023-06-30,17,100.98,1716.66,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",15.0,1459.161
757d8c83-93f6-4f84-b7ae-f3cdf4a545b2,2023-04-05,Lemonade - Pineapple Passion,2023-05-12,7,59.74,418.18,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,397.271
4e556f33-ed63-46d9-a95d-1d3a03f52851,2023-03-16,Coconut - Creamed Pure,2023-04-11,14,179.51,2513.14,App,Visa,"Expiration Discount:4.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,2236.6946
dfea9b8c-1750-4821-92b1-5ae0adaf8674,2023-05-04,Pepper - Chillies Crushed,2023-07-08,14,177.57,2485.98,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,2212.5222
e91348af-7796-4841-bee1-568fdfe97c83,2023-04-22,Petit Baguette,2023-06-01,2,184.09,368.18,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,349.771
f2023263-505d-4075-890a-5393521719e7,2023-03-23,Juice - Apple 500 Ml,2023-04-19,1,148.21,148.21,Store,Cash,"Expiration Discount:3.0%;March 23 Special:50.0%",26.5,108.93435000000001
443f30c5-93dc-40d3-97b4-1aa4ca26cec9,2023-04-02,Onions - Spanish,2023-05-06,15,147.93,2218.9500000000003,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,1997.0550000000003
3e27703e-c575-424e-9b94-d7edeec6e462,2023-03-16,Wine - Carmenere Casillero Del,2023-04-12,3,64.07,192.20999999999998,App,Visa,"Expiration Discount:3.0%;Cheese/Wine Discount:5.0%;App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,182.59949999999998
c899a036-2f56-4d2c-9cf8-9ddb95f2fab0,2023-05-10,Chips Potato All Dressed - 43g,2023-06-08,16,34.82,557.12,Store,Cash,"Expiration Discount:1.0%;Bulk Purchase Discount:10.0%",5.5,526.4784
e8c1d666-6112-4cdf-b0cf-ba80b1499c1d,2023-04-30,Pastrami,2023-07-19,1,153.31,153.31,Store,Cash,"",0.0,153.31
8f9d43b0-38a3-453c-af44-837c3e9a6b4d,2023-04-29,Sobe - Green Tea,2023-07-28,6,43.28,259.68,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,246.696
5a76a193-a956-4f4c-9fb9-e7fa04b2cd18,2023-04-20,Cheese - La Sauvagine,2023-05-26,15,212.0,3180.0,Store,Cash,"Cheese/Wine Discount:10.0%;Bulk Purchase Discount:10.0%",10.0,2862.0
538de9b9-12b3-4611-bdeb-0d4dde9e050b,2023-03-15,Jicama,2023-05-05,10,236.22999999999996,2362.2999999999997,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2196.9389999999994
cbef0216-1ec0-4ca1-939a-fa7fd21b18ca,2023-04-30,Wine - Sicilia Igt Nero Avola,2023-05-28,4,199.37,797.48,App,Visa,"Expiration Discount:2.0%;Cheese/Wine Discount:5.0%;App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,757.606
649779dc-5c76-4d64-85ee-14837b27b557,2023-03-13,Ginger - Crystalized,2023-05-09,6,112.71999999999998,676.3199999999999,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,642.5039999999999
cd695b78-b1de-4ce2-9d89-bb7b2d8ba210,2023-04-28,Blue Curacao - Marie Brizard,2023-06-05,13,83.43,1084.5900000000001,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1019.5146000000001
12107ce6-c590-4b20-b20d-2e81aa8f83b6,2023-05-05,Pail - 15l White With Handle,2023-06-06,11,232.62,2558.82,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,2405.2908
967e3a9e-09c7-407c-aeaa-d30360ed07f8,2023-04-06,Pork - Kidney,2023-06-01,17,190.32,3235.44,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,2911.896
12ada77c-12e6-43fa-880b-b985978a8097,2023-04-01,Table Cloth - 53x69 Colour,2023-06-16,3,3.83,11.49,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,10.9155
8180e517-d44d-4ac8-b0fc-f49c3a481235,2023-04-05,Ostrich - Prime Cut,2023-06-04,13,39.62,515.06,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,458.4034
df81a556-039c-4359-889b-84fa50413a3c,2023-03-25,Potatoes - Peeled,2023-06-22,3,110.03000000000002,330.09000000000003,Store,Cash,"",0.0,330.09000000000003
df164f28-90dd-464f-9dab-349308f6c2e2,2023-03-27,Fish - Artic Char Cold Smoked,2023-05-17,1,135.58,135.58,Store,Visa,"Visa Card Promotion:5.0%",5.0,128.80100000000002
de5acd73-d441-4e3e-9925-548bfb57e260,2023-04-10,Oil - Canola,2023-05-24,12,171.54,2058.48,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1934.9712
0d425a8c-aafd-4d08-8340-7a2c698aeb51,2023-04-28,Bread - English Muffin,2023-06-18,7,247.0,1729.0,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,1642.55
7d3ddf76-5dcb-4934-b5c3-8af4460ccfe4,2023-03-15,Table Cloth 120 Round White,2023-06-02,17,114.51,1946.67,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",15.0,1654.6695
9c7f6378-b926-4960-bb72-2506a75e64c9,2023-05-03,Pork Ham Prager,2023-07-16,11,38.62,424.82,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,378.0898
c3e15ddc-3822-4725-aa2a-1f02b685d5e6,2023-03-18,Dc - Frozen Momji,2023-04-23,12,228.91,2746.92,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,2444.7588
83d58b11-28e7-45f6-9b1a-93cfbe08d875,2023-04-06,Yeast Dry - Fermipan,2023-05-14,3,173.93999999999997,521.8199999999999,Store,Cash,"",0.0,521.8199999999999
8544255d-3051-4549-b0f3-d79cf12ab8da,2023-04-29,Veal Inside - Provimi,2023-07-28,11,4.73,52.03,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,48.387899999999995
873463d7-513e-4a42-b826-1f22eb1b9f8f,2023-04-07,Pepper - Chillies Crushed,2023-06-01,1,70.85,70.85,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,67.30749999999999
cd39ad89-1ef1-448f-9be2-cdb41514a1d6,2023-04-24,Chef Hat 20cm,2023-05-25,2,25.15,50.3,Store,Visa,"Visa Card Promotion:5.0%",5.0,47.785
f75b7e45-8ec1-4cbd-81b7-fa830f5276e2,2023-05-08,Oil - Olive Extra Virgin,2023-07-28,16,24.09,385.44,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",15.0,327.62399999999997
89d3c3cc-04f0-428c-95f6-3c549be02ff8,2023-04-01,Basil - Thai,2023-05-05,4,237.09,948.36,Store,Visa,"Visa Card Promotion:5.0%",5.0,900.942
5267dd24-ae05-4f7f-a7d9-583b2c182008,2023-04-08,Fennel - Seeds,2023-06-12,6,216.99,1301.94,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,1236.843
395a2b68-12af-40aa-a108-7f95b924a547,2023-04-12,Gingerale - Schweppes 355 Ml,2023-04-27,3,11.12,33.36,App,Visa,"Expiration Discount:15.0%;App Usage Promotion:5.0%;Visa Card Promotion:5.0%",10.0,30.024
050bc510-fc7d-4509-8e4d-f9d4c8273324,2023-03-14,Duck - Whole,2023-05-06,17,161.92,2752.64,Store,Cash,"Bulk Purchase Discount:10.0%",10.0,2477.3759999999997
daccab20-31ce-486d-b38c-89ffab5b36a5,2023-04-23,Truffle - Whole Black Peeled,2023-05-03,7,200.92,1406.4399999999998,Store,Visa,"Expiration Discount:20.0%;Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",12.5,1230.6349999999998
9940868b-23a8-4ba8-89b5-d577d756fa9a,2023-03-17,Lobak,2023-06-01,1,123.8,123.8,Store,Cash,"",0.0,123.8
c8908a61-8ba6-45ab-ad64-7b6a86dbc6eb,2023-04-19,Pasta - Linguini Dry,2023-06-25,8,95.68,765.44,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,727.168
76d335ee-bb49-4508-bdf7-ded2033d04ac,2023-04-29,Plate Foam Laminated 9in Blk,2023-05-13,10,214.18,2141.8,Store,Cash,"Expiration Discount:16.0%;Bulk Purchase Discount:7.0%",11.5,1895.4930000000002
a65e87f5-c11c-4bc1-a24a-d9b3429c7431,2023-03-14,Pasta - Penne Lisce Dry,2023-05-15,5,83.36,416.8,Store,Cash,"",0.0,416.8
0c32b209-0ab7-4d69-b613-1b6e8fbe42d8,2023-03-28,Chocolate - Milk Callets,2023-04-24,3,54.68,164.04,Store,Cash,"Expiration Discount:3.0%",3.0,159.1188
e036a7fc-5202-4f9b-8200-10e99fa420a9,2023-04-01,Bagel - Ched Chs Presliced,2023-05-10,4,143.13,572.52,Store,Cash,"",0.0,572.52
efc6528f-526c-4ef3-b882-024b525fae8e,2023-03-16,Horseradish Root,2023-03-22,14,140.21,1962.94,App,Visa,"Expiration Discount:24.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",19.5,1580.1667
7c649f66-9087-4eb4-933a-bf25f6d431c1,2023-04-25,Bamboo Shoots - Sliced,2023-05-22,17,4.37,74.29,App,Visa,"Expiration Discount:3.0%;Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",15.0,63.1465
2da6ca42-095f-4429-9da7-c6cdf3275b15,2023-05-04,Sauce - Oyster,2023-08-02,1,171.96,171.96,Store,Visa,"Visa Card Promotion:5.0%",5.0,163.362
7b612f34-0b03-4326-9b48-cec3f0c6e01d,2023-03-30,Cotton Wet Mop 16 Oz,2023-05-27,4,206.75,827.0,Store,Cash,"",0.0,827.0
8ddbabda-9948-4714-b0ba-954b41d3787b,2023-04-13,Cheese - Marble,2023-05-11,11,95.2,1047.2,Store,Cash,"Expiration Discount:2.0%;Cheese/Wine Discount:10.0%;Bulk Purchase Discount:7.0%",8.5,958.1880000000001
097135e7-814a-41b1-beca-d3936851f149,2023-04-11,Wine - Cotes Du Rhone Parallele,2023-05-04,7,249.5,1746.5,App,Visa,"Expiration Discount:7.0%;Cheese/Wine Discount:5.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,1598.0475000000001
e9f46ba7-b01f-41a3-bf75-ccf36eaa9381,2023-04-14,Mop Head - Cotton 24 Oz,2023-07-09,15,103.03,1545.45,Store,Visa,"Bulk Purchase Discount:10.0%;Visa Card Promotion:5.0%",7.5,1429.5412500000002
111ee8b6-48ed-4adf-ba1c-b17945bdc5b6,2023-04-24,Eggwhite Frozen,2023-07-15,14,239.98,3359.72,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,3158.1367999999998
ef88ce5c-49af-4ee4-a113-e93c722c6a22,2023-04-08,Truffle Cups - Brown,2023-05-24,5,151.69,758.45,Store,Visa,"Visa Card Promotion:5.0%",5.0,720.5275
4ed213b2-a2ec-437c-bcae-12b791f14394,2023-04-17,Muskox - French Rack,2023-06-09,10,61.34000000000001,613.4000000000001,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,561.2610000000001
1c04610f-0e1d-4c7d-a0a9-a9b1dcaca024,2023-05-10,Sprite Diet - 355ml,2023-05-15,17,4.52,76.83999999999999,Store,Cash,"Expiration Discount:25.0%;Bulk Purchase Discount:10.0%",17.5,63.39299999999999
c785397e-17af-4707-afac-01223e32d6f5,2023-03-31,Burger Veggie,2023-06-20,10,119.31999999999998,1193.1999999999998,Store,Visa,"Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1121.6079999999997
65f6621e-d96a-4359-8f3f-f10ae56e7554,2023-04-25,Food Colouring - Orange,2023-06-22,12,110.21999999999998,1322.6399999999999,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,1177.1496
da86697d-6c73-49e4-9f53-bf570f5a1bee,2023-04-09,Truffle Cups - White Paper,2023-05-30,11,191.82,2110.02,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,1877.9178
2fccf1ea-c690-4ae6-b1fa-4b0c22fbe368,2023-05-04,Ostrich - Prime Cut,2023-07-01,7,249.79,1748.53,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,1617.3902500000002
cf4801ee-960a-43df-85e3-ca2959cdcb19,2023-04-04,Sole - Iqf,2023-06-24,17,235.06,3996.02,App,Visa,"Bulk Purchase Discount:10.0%;App Usage Promotion:20.0%;Visa Card Promotion:5.0%",15.0,3396.6169999999997
4e3d6998-2a1d-466a-98f0-0de7fe4414ec,2023-05-06,Muffin Batt - Carrot Spice,2023-06-14,3,43.01,129.03,Store,Cash,"",0.0,129.03
5142a57d-8f3d-4c73-ae0f-cbf6a39d1f6f,2023-03-18,Pork - Chop Frenched,2023-04-29,11,56.66,623.26,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,579.6318
6516318f-4d38-48e5-8069-ee856fd9d42c,2023-05-07,Bread - Roll Whole Wheat,2023-05-31,9,163.09,1467.81,Store,Visa,"Expiration Discount:6.0%;Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.5,1387.08045
2d64d362-aeb6-4c45-8f1e-c5cf437a6ba3,2023-04-02,Island Oasis - Peach Daiquiri,2023-05-17,15,199.42,2991.2999999999997,Store,Visa,"Bulk Purchase Discount:10.0%;Visa Card Promotion:5.0%",7.5,2766.9525
2e531253-126b-4bf1-8eab-83f2e2728c90,2023-04-17,Cheese - Gouda,2023-05-18,1,214.08,214.08,App,Visa,"Cheese/Wine Discount:10.0%;App Usage Promotion:5.0%;Visa Card Promotion:5.0%",7.5,198.02400000000003
f792205f-8733-4738-9b46-36afe8e2549c,2023-04-06,Food Colouring - Green,2023-06-18,3,244.82000000000002,734.46,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,697.737
17bcdca0-d45a-4b00-bea9-c498b96363d3,2023-03-27,Bread - White Sliced,2023-06-13,11,3.7,40.7,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,36.223000000000006
0e1625f2-5491-4479-9838-86843f23ef4b,2023-05-01,Parsley - Fresh,2023-07-20,12,174.57000000000002,2094.84,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,1864.4076000000002
c7859c11-772f-44c6-a464-a659d1d95674,2023-03-22,Pop - Club Soda Can,2023-04-26,2,199.86,399.72,Store,Cash,"",0.0,399.72
e53938e6-14a9-4d6a-8fb8-fac97c871d60,2023-04-06,Muffin Hinge 117n,2023-07-03,3,23.570000000000004,70.71000000000001,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,67.17450000000001
c0912f76-2b04-4aec-a781-d2db39e8585c,2023-03-31,Hipnotiq Liquor,2023-05-10,1,132.92,132.92,Store,Visa,"Visa Card Promotion:5.0%",5.0,126.27399999999999
64eb9cfd-4b20-4bd3-90aa-02de2c47d63b,2023-03-18,Jameson - Irish Whiskey,2023-04-14,10,94.05,940.5,App,Visa,"Expiration Discount:3.0%;Bulk Purchase Discount:7.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,860.5575
db77c7e8-0963-4b81-9c1c-34a06580619a,2023-03-19,Peas Snow,2023-05-06,12,201.55000000000004,2418.6000000000004,Store,Cash,"Bulk Purchase Discount:7.0%",7.0,2249.2980000000002
2d772db4-9bda-4c7e-b0a2-1e503d5fe552,2023-03-14,Soup - Knorr Ministrone,2023-05-30,7,166.85999999999999,1168.02,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,1080.4185
cfd1b7b2-baf9-4b3b-a9a3-ba3d6bb68f7f,2023-04-26,Soup Campbells Split Pea And Ham,2023-07-25,6,88.86,533.16,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,493.173
51a586ff-78b7-4f58-91a0-4243fc366f84,2023-03-17,Beef - Ox Tongue,2023-06-15,9,41.68,375.12,Store,Visa,"Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",5.0,356.364
177d6588-325c-4075-be83-d6a912f386e7,2023-04-14,Water - Aquafina Vitamin,2023-05-05,3,173.65,520.95,Store,Cash,"Expiration Discount:9.0%",9.0,474.06450000000007
4c9626d3-f9c2-444a-bf9c-fa18bfe876bb,2023-05-12,Sesame Seed,2023-06-22,5,227.34,1136.7,Store,Visa,"Visa Card Promotion:5.0%",5.0,1079.865
e6308500-b9bb-4d80-9910-7d57ce97ed29,2023-03-17,Wine - Soave Folonari,2023-05-10,11,158.85,1747.35,Store,Visa,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:7.0%;Visa Card Promotion:5.0%",6.0,1642.5089999999998
c2fdbed1-3f47-44a5-83c9-3d5d41ceab97,2023-04-25,Pork - Ham Hocks - Smoked,2023-07-16,6,142.45,854.6999999999999,App,Visa,"Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",7.5,790.5975
d6f37a13-7794-45bd-8130-d89c84b4ac26,2023-03-31,Cheese - Woolwich Goat Log,2023-06-02,15,213.3,3199.5,Store,Cash,"Cheese/Wine Discount:10.0%;Bulk Purchase Discount:10.0%",10.0,2879.55
312e54ed-62e6-49b9-af05-c47cb61c1367,2023-04-14,Bread - Roll Calabrese,2023-07-04,11,21.13,232.42999999999998,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:15.0%;Visa Card Promotion:5.0%",11.0,206.8627
e0d052ae-44c9-496d-9526-dbff0f18787e,2023-03-27,Pork - Smoked Back Bacon,2023-04-26,10,221.82,2218.2,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,2029.653
ff509de6-2eab-4d27-8a7e-94cd0fd70ffd,2023-03-20,Compound - Raspberry,2023-05-17,17,105.46,1792.82,Store,Visa,"Bulk Purchase Discount:10.0%;Visa Card Promotion:5.0%",7.5,1658.3585
433e04a1-65c6-418c-8c49-81a7a8c5057c,2023-03-15,Mousse - Banana Chocolate,2023-06-04,5,117.79,588.95,App,Visa,"App Usage Promotion:5.0%;Visa Card Promotion:5.0%",5.0,559.5025
fc54f52a-df73-48c1-9630-df8a46bd232b,2023-04-20,Flour - Chickpea,2023-05-07,6,175.29,1051.74,Store,Visa,"Expiration Discount:13.0%;Bulk Purchase Discount:5.0%;Visa Card Promotion:5.0%",9.0,957.0834000000001
548e1b64-c6a0-4671-8008-aa45efebf448,2023-03-27,Wine - Baron De Rothschild,2023-05-14,16,230.14,3682.24,Store,Cash,"Cheese/Wine Discount:5.0%;Bulk Purchase Discount:10.0%",7.5,3406.072
407e1f65-9a7b-477a-a7de-d969ae1c91a6,2023-05-11,Tart Shells - Savory 3,2023-08-08,10,91.41,914.0999999999999,App,Visa,"Bulk Purchase Discount:7.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",8.5,836.4014999999999
aaafd9ed-a969-4eac-b817-d7ad38eb0d3a,2023-03-15,Gelatine Leaves - Envelopes,2023-06-07,4,154.74,618.96,Store,Cash,"",0.0,618.96
602f6f4e-7f6a-4fad-94d6-16ae0afccef8,2023-05-03,Soup - Campbells Beef Barley,2023-05-25,7,11.2,78.39999999999999,App,Visa,"Expiration Discount:8.0%;Bulk Purchase Discount:5.0%;App Usage Promotion:10.0%;Visa Card Promotion:5.0%",9.0,71.344
acf0110f-0fb0-4854-9ff4-9bd828c67806,2023-03-20,Sugar - Sweet N Low Individual,2023-03-24,1,176.87,176.87,Store,Cash,"Expiration Discount:26.0%",26.0,130.8838
d861e763-e5a6-4e79-8e84-788723508472,2023-04-05,Flour - Fast / Rapid,2023-05-14,3,196.76,590.28,Store,Cash,"",0.0,590.28
409ec0a1-7f39-4874-a791-43d61d59a369,2023-05-09,Flower - Leather Leaf Fern,2023-07-27,8,108.89,871.12,Store,Cash,"Bulk Purchase Discount:5.0%",5.0,827.564
